review_id,review,aspect,gold_sentiment,llm_sentiment,nli_sentiment
38,"1st watched 12/26/2008 -(Dir-Eugene Levy): Corny comedy murder mystery with very few laughs. The movie appears to be based on an earlier Italian movie according to the credits but was re-written by two fairly popular American romantic comedy writers. But this one by Charles Shyer & Nancy Meyers does not cut it compared to their other efforts. The story is about a couple of down-and-out traveling Americans, played by Richard Lewis and Sean Young, who stumble upon a lost dog and hope to make a fortune in reward money after seeing an ad in the paper for the dachsund's return. Upon trying to return it, they see a hand sticking out of a garage door at the lady's residence that they believe is attached to the rest of the dead body of the woman who is supposed to give them the money. They freak out and instead of contacting the police and telling them the truth they make out like runaways from the scene expecting to be framed for the murder. The other characters in the film are met on a train prior to this and hang around a Monte Carlo gambling resort doing various things to be pulled into the story. The other cast members include character actors John Candy, James Belushi, Cybill Shepherd, George Hamilton and others. After the police find out about the death, they start questioning the main characters and, of course, they have to work thru their goofy lies to figure out what really happened. None of the character actors mentioned earlier can bring this movie out of it's mediocre state despite some funny moments mostly provided by the Belushi/Shepherd couple. This isn't a horrible movie, it just isn't that good. There are plenty of average movies out there and this is just another one for the pile. Try it, maybe you'll like it, probably you won't.",writing,negative,,
39,"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",acting_performances,positive,,
39,"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",story_plot,negative,,
39,"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",pacing,not_mentioned,,
39,"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",visuals,not_mentioned,,
39,"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",direction,negative,,
39,"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",writing,neutral,,
40,"So many films are now in a Genre described as ""Comedy/Thriller"", as was this one. A fine cast, interesting premise, but what an unpleasant film to watch. Into Hemp films? Then either ""Saving Grace"" or ""Lock, Stock..."" are far more enjoyable films. Rating: Just 2 out of 10 Roach Clips",acting_performances,not_mentioned,,
40,"So many films are now in a Genre described as ""Comedy/Thriller"", as was this one. A fine cast, interesting premise, but what an unpleasant film to watch. Into Hemp films? Then either ""Saving Grace"" or ""Lock, Stock..."" are far more enjoyable films. Rating: Just 2 out of 10 Roach Clips",story_plot,negative,,
40,"So many films are now in a Genre described as ""Comedy/Thriller"", as was this one. A fine cast, interesting premise, but what an unpleasant film to watch. Into Hemp films? Then either ""Saving Grace"" or ""Lock, Stock..."" are far more enjoyable films. Rating: Just 2 out of 10 Roach Clips",pacing,not_mentioned,,
40,"So many films are now in a Genre described as ""Comedy/Thriller"", as was this one. A fine cast, interesting premise, but what an unpleasant film to watch. Into Hemp films? Then either ""Saving Grace"" or ""Lock, Stock..."" are far more enjoyable films. Rating: Just 2 out of 10 Roach Clips",visuals,negative,,
40,"So many films are now in a Genre described as ""Comedy/Thriller"", as was this one. A fine cast, interesting premise, but what an unpleasant film to watch. Into Hemp films? Then either ""Saving Grace"" or ""Lock, Stock..."" are far more enjoyable films. Rating: Just 2 out of 10 Roach Clips",direction,negative,,
40,"So many films are now in a Genre described as ""Comedy/Thriller"", as was this one. A fine cast, interesting premise, but what an unpleasant film to watch. Into Hemp films? Then either ""Saving Grace"" or ""Lock, Stock..."" are far more enjoyable films. Rating: Just 2 out of 10 Roach Clips",writing,neutral,,
41,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",acting_performances,positive,,
41,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",story_plot,negative,,
41,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",pacing,not_mentioned,,
41,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",visuals,not_mentioned,,
41,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",direction,negative,,
41,"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance. But if you have read the book and actually got to know the characters and cared who done it the movie just does not compare. It is always hard to brink a book onto film and unfortunatley this one ends up failing...... 3 out of 10",writing,negative,,
42,just another showcase of led zeppelin at their finest and their absolute rocking best . every band member is at their best jimmy page and his bow and guitar JPJ with his thunderous bass bozo pounding away and Robert singing like theirs no tomorrow . i have to say when we get into the first song where gonna groove it is the beginning of something very special . this DVD follows zeppelin through their 11 year Carree starting in 69 in the royal Albert hall then Madison square garden 73 followed by a much older and mature band in 75 at earls court and finally a different looking band at their last English show at Knebworth in 79. this DVD is fantastic showcase of zeppelin and if your not a fan you will be after . N,acting_performances,neutral,,
42,just another showcase of led zeppelin at their finest and their absolute rocking best . every band member is at their best jimmy page and his bow and guitar JPJ with his thunderous bass bozo pounding away and Robert singing like theirs no tomorrow . i have to say when we get into the first song where gonna groove it is the beginning of something very special . this DVD follows zeppelin through their 11 year Carree starting in 69 in the royal Albert hall then Madison square garden 73 followed by a much older and mature band in 75 at earls court and finally a different looking band at their last English show at Knebworth in 79. this DVD is fantastic showcase of zeppelin and if your not a fan you will be after . N,story_plot,positive,,
42,just another showcase of led zeppelin at their finest and their absolute rocking best . every band member is at their best jimmy page and his bow and guitar JPJ with his thunderous bass bozo pounding away and Robert singing like theirs no tomorrow . i have to say when we get into the first song where gonna groove it is the beginning of something very special . this DVD follows zeppelin through their 11 year Carree starting in 69 in the royal Albert hall then Madison square garden 73 followed by a much older and mature band in 75 at earls court and finally a different looking band at their last English show at Knebworth in 79. this DVD is fantastic showcase of zeppelin and if your not a fan you will be after . N,pacing,not_mentioned,,
42,just another showcase of led zeppelin at their finest and their absolute rocking best . every band member is at their best jimmy page and his bow and guitar JPJ with his thunderous bass bozo pounding away and Robert singing like theirs no tomorrow . i have to say when we get into the first song where gonna groove it is the beginning of something very special . this DVD follows zeppelin through their 11 year Carree starting in 69 in the royal Albert hall then Madison square garden 73 followed by a much older and mature band in 75 at earls court and finally a different looking band at their last English show at Knebworth in 79. this DVD is fantastic showcase of zeppelin and if your not a fan you will be after . N,visuals,positive,,
42,just another showcase of led zeppelin at their finest and their absolute rocking best . every band member is at their best jimmy page and his bow and guitar JPJ with his thunderous bass bozo pounding away and Robert singing like theirs no tomorrow . i have to say when we get into the first song where gonna groove it is the beginning of something very special . this DVD follows zeppelin through their 11 year Carree starting in 69 in the royal Albert hall then Madison square garden 73 followed by a much older and mature band in 75 at earls court and finally a different looking band at their last English show at Knebworth in 79. this DVD is fantastic showcase of zeppelin and if your not a fan you will be after . N,direction,positive,,
42,just another showcase of led zeppelin at their finest and their absolute rocking best . every band member is at their best jimmy page and his bow and guitar JPJ with his thunderous bass bozo pounding away and Robert singing like theirs no tomorrow . i have to say when we get into the first song where gonna groove it is the beginning of something very special . this DVD follows zeppelin through their 11 year Carree starting in 69 in the royal Albert hall then Madison square garden 73 followed by a much older and mature band in 75 at earls court and finally a different looking band at their last English show at Knebworth in 79. this DVD is fantastic showcase of zeppelin and if your not a fan you will be after . N,writing,not_mentioned,,
43,"This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!",acting_performances,negative,,
43,"This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!",story_plot,negative,,
43,"This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!",pacing,negative,,
43,"This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!",visuals,not_mentioned,,
43,"This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!",direction,neutral,,
43,"This film was a yawn from titles to credits, it's boring to the point of tedium and the acting is wooden and stilted! Admittedly this was director Richard Jobson directing debut, but who on earth green-lit a script as poorly developed as this one? Looks like another money down the drain government project (Scottish Screen are credited surprise, surprise). I nearly fell asleep three times and my review will unfortunately have to be more restrained than this one. Please, please mister Jobson what ever you've been doing prior to directing this sedative of a film, go back to it!",writing,negative,,
44,"Wow. Uhm...well...wow! I guess I'll start with the plot. A betrothed woman (Lucy) arrives at the family home of her would be husband (Mathurin) in France, where they are awaiting the arrival of the Bishop or Cardinal or someone in the Catholic Church to marry them (to satisfy a will.) While waiting, young Lucy learns about a legend of a Beast who roamed the grounds centuries before. In bed that night, she begins fantasizing about the Beast and his rape-turned-consensual tryst with the former lady of the house. That's where it gets interesting! The plot is really pretty thin (and it seems to drag on for quite a while in the middle of the flick), but the filmmaker rewards (?) those who stick it out with a shocking and hilarious finale.<br /><br />This movie isn't for everyone. If you're looking for great cinema, look elsewhere. If you're looking for a far-out movie about bestiality (that almost casts a sympathetic glance over the subject) this movie is for you! (If you have a weak stomach, don't be afraid of this one. Outside of some horse-on-horse action at the beginning, the 'deeds' are pretty cartoonish, IMO)",acting_performances,not_mentioned,,
44,"Wow. Uhm...well...wow! I guess I'll start with the plot. A betrothed woman (Lucy) arrives at the family home of her would be husband (Mathurin) in France, where they are awaiting the arrival of the Bishop or Cardinal or someone in the Catholic Church to marry them (to satisfy a will.) While waiting, young Lucy learns about a legend of a Beast who roamed the grounds centuries before. In bed that night, she begins fantasizing about the Beast and his rape-turned-consensual tryst with the former lady of the house. That's where it gets interesting! The plot is really pretty thin (and it seems to drag on for quite a while in the middle of the flick), but the filmmaker rewards (?) those who stick it out with a shocking and hilarious finale.<br /><br />This movie isn't for everyone. If you're looking for great cinema, look elsewhere. If you're looking for a far-out movie about bestiality (that almost casts a sympathetic glance over the subject) this movie is for you! (If you have a weak stomach, don't be afraid of this one. Outside of some horse-on-horse action at the beginning, the 'deeds' are pretty cartoonish, IMO)",story_plot,neutral,,
44,"Wow. Uhm...well...wow! I guess I'll start with the plot. A betrothed woman (Lucy) arrives at the family home of her would be husband (Mathurin) in France, where they are awaiting the arrival of the Bishop or Cardinal or someone in the Catholic Church to marry them (to satisfy a will.) While waiting, young Lucy learns about a legend of a Beast who roamed the grounds centuries before. In bed that night, she begins fantasizing about the Beast and his rape-turned-consensual tryst with the former lady of the house. That's where it gets interesting! The plot is really pretty thin (and it seems to drag on for quite a while in the middle of the flick), but the filmmaker rewards (?) those who stick it out with a shocking and hilarious finale.<br /><br />This movie isn't for everyone. If you're looking for great cinema, look elsewhere. If you're looking for a far-out movie about bestiality (that almost casts a sympathetic glance over the subject) this movie is for you! (If you have a weak stomach, don't be afraid of this one. Outside of some horse-on-horse action at the beginning, the 'deeds' are pretty cartoonish, IMO)",pacing,negative,,
44,"Wow. Uhm...well...wow! I guess I'll start with the plot. A betrothed woman (Lucy) arrives at the family home of her would be husband (Mathurin) in France, where they are awaiting the arrival of the Bishop or Cardinal or someone in the Catholic Church to marry them (to satisfy a will.) While waiting, young Lucy learns about a legend of a Beast who roamed the grounds centuries before. In bed that night, she begins fantasizing about the Beast and his rape-turned-consensual tryst with the former lady of the house. That's where it gets interesting! The plot is really pretty thin (and it seems to drag on for quite a while in the middle of the flick), but the filmmaker rewards (?) those who stick it out with a shocking and hilarious finale.<br /><br />This movie isn't for everyone. If you're looking for great cinema, look elsewhere. If you're looking for a far-out movie about bestiality (that almost casts a sympathetic glance over the subject) this movie is for you! (If you have a weak stomach, don't be afraid of this one. Outside of some horse-on-horse action at the beginning, the 'deeds' are pretty cartoonish, IMO)",visuals,positive,,
44,"Wow. Uhm...well...wow! I guess I'll start with the plot. A betrothed woman (Lucy) arrives at the family home of her would be husband (Mathurin) in France, where they are awaiting the arrival of the Bishop or Cardinal or someone in the Catholic Church to marry them (to satisfy a will.) While waiting, young Lucy learns about a legend of a Beast who roamed the grounds centuries before. In bed that night, she begins fantasizing about the Beast and his rape-turned-consensual tryst with the former lady of the house. That's where it gets interesting! The plot is really pretty thin (and it seems to drag on for quite a while in the middle of the flick), but the filmmaker rewards (?) those who stick it out with a shocking and hilarious finale.<br /><br />This movie isn't for everyone. If you're looking for great cinema, look elsewhere. If you're looking for a far-out movie about bestiality (that almost casts a sympathetic glance over the subject) this movie is for you! (If you have a weak stomach, don't be afraid of this one. Outside of some horse-on-horse action at the beginning, the 'deeds' are pretty cartoonish, IMO)",direction,positive,,
44,"Wow. Uhm...well...wow! I guess I'll start with the plot. A betrothed woman (Lucy) arrives at the family home of her would be husband (Mathurin) in France, where they are awaiting the arrival of the Bishop or Cardinal or someone in the Catholic Church to marry them (to satisfy a will.) While waiting, young Lucy learns about a legend of a Beast who roamed the grounds centuries before. In bed that night, she begins fantasizing about the Beast and his rape-turned-consensual tryst with the former lady of the house. That's where it gets interesting! The plot is really pretty thin (and it seems to drag on for quite a while in the middle of the flick), but the filmmaker rewards (?) those who stick it out with a shocking and hilarious finale.<br /><br />This movie isn't for everyone. If you're looking for great cinema, look elsewhere. If you're looking for a far-out movie about bestiality (that almost casts a sympathetic glance over the subject) this movie is for you! (If you have a weak stomach, don't be afraid of this one. Outside of some horse-on-horse action at the beginning, the 'deeds' are pretty cartoonish, IMO)",writing,not_mentioned,,
45,"Lotsa action, cheesy love story, unexpected actors and overall great fun. The special effect are acceptable/decent, some of the fighting is kinda neat with some interesting acrobatic moves. The overall story moves along, and is cheesy enough to keep you wondering when the inevitable is going to happen, although there is a bit of a twist (just a small one). The overall naivety of the movie make it quite whimsical at times. Cute enough chicks too what more could you want. PS. if you're gonna review a movie like this, try to review it in terms of the category the movie would fall (not necessarily where it was intended to fall). ie don't bomb out good cheesy movies!",acting_performances,positive,,
45,"Lotsa action, cheesy love story, unexpected actors and overall great fun. The special effect are acceptable/decent, some of the fighting is kinda neat with some interesting acrobatic moves. The overall story moves along, and is cheesy enough to keep you wondering when the inevitable is going to happen, although there is a bit of a twist (just a small one). The overall naivety of the movie make it quite whimsical at times. Cute enough chicks too what more could you want. PS. if you're gonna review a movie like this, try to review it in terms of the category the movie would fall (not necessarily where it was intended to fall). ie don't bomb out good cheesy movies!",story_plot,positive,,
45,"Lotsa action, cheesy love story, unexpected actors and overall great fun. The special effect are acceptable/decent, some of the fighting is kinda neat with some interesting acrobatic moves. The overall story moves along, and is cheesy enough to keep you wondering when the inevitable is going to happen, although there is a bit of a twist (just a small one). The overall naivety of the movie make it quite whimsical at times. Cute enough chicks too what more could you want. PS. if you're gonna review a movie like this, try to review it in terms of the category the movie would fall (not necessarily where it was intended to fall). ie don't bomb out good cheesy movies!",pacing,neutral,,
45,"Lotsa action, cheesy love story, unexpected actors and overall great fun. The special effect are acceptable/decent, some of the fighting is kinda neat with some interesting acrobatic moves. The overall story moves along, and is cheesy enough to keep you wondering when the inevitable is going to happen, although there is a bit of a twist (just a small one). The overall naivety of the movie make it quite whimsical at times. Cute enough chicks too what more could you want. PS. if you're gonna review a movie like this, try to review it in terms of the category the movie would fall (not necessarily where it was intended to fall). ie don't bomb out good cheesy movies!",visuals,positive,,
45,"Lotsa action, cheesy love story, unexpected actors and overall great fun. The special effect are acceptable/decent, some of the fighting is kinda neat with some interesting acrobatic moves. The overall story moves along, and is cheesy enough to keep you wondering when the inevitable is going to happen, although there is a bit of a twist (just a small one). The overall naivety of the movie make it quite whimsical at times. Cute enough chicks too what more could you want. PS. if you're gonna review a movie like this, try to review it in terms of the category the movie would fall (not necessarily where it was intended to fall). ie don't bomb out good cheesy movies!",direction,positive,,
45,"Lotsa action, cheesy love story, unexpected actors and overall great fun. The special effect are acceptable/decent, some of the fighting is kinda neat with some interesting acrobatic moves. The overall story moves along, and is cheesy enough to keep you wondering when the inevitable is going to happen, although there is a bit of a twist (just a small one). The overall naivety of the movie make it quite whimsical at times. Cute enough chicks too what more could you want. PS. if you're gonna review a movie like this, try to review it in terms of the category the movie would fall (not necessarily where it was intended to fall). ie don't bomb out good cheesy movies!",writing,neutral,,
46,"This picture's following will only grow as time goes by. Better than any of the best picture nominees in 97 and it rewards repeated viewings. I've seen it three times now so I know. Anderson was compared to some of the great American directors (Altman, Scorcese, Tarantino) and he may have those influences but chances are, after a few more films, he'll be considered part of that short list himself.<br /><br />One last note: Julianne Moore's ""Amber Waves"" will resonate in the memory long after other 90's movie characters have faded. THE best performance of the year -in any of the four categories.",acting_performances,positive,,
46,"This picture's following will only grow as time goes by. Better than any of the best picture nominees in 97 and it rewards repeated viewings. I've seen it three times now so I know. Anderson was compared to some of the great American directors (Altman, Scorcese, Tarantino) and he may have those influences but chances are, after a few more films, he'll be considered part of that short list himself.<br /><br />One last note: Julianne Moore's ""Amber Waves"" will resonate in the memory long after other 90's movie characters have faded. THE best performance of the year -in any of the four categories.",story_plot,not_mentioned,,
46,"This picture's following will only grow as time goes by. Better than any of the best picture nominees in 97 and it rewards repeated viewings. I've seen it three times now so I know. Anderson was compared to some of the great American directors (Altman, Scorcese, Tarantino) and he may have those influences but chances are, after a few more films, he'll be considered part of that short list himself.<br /><br />One last note: Julianne Moore's ""Amber Waves"" will resonate in the memory long after other 90's movie characters have faded. THE best performance of the year -in any of the four categories.",pacing,not_mentioned,,
46,"This picture's following will only grow as time goes by. Better than any of the best picture nominees in 97 and it rewards repeated viewings. I've seen it three times now so I know. Anderson was compared to some of the great American directors (Altman, Scorcese, Tarantino) and he may have those influences but chances are, after a few more films, he'll be considered part of that short list himself.<br /><br />One last note: Julianne Moore's ""Amber Waves"" will resonate in the memory long after other 90's movie characters have faded. THE best performance of the year -in any of the four categories.",visuals,not_mentioned,,
46,"This picture's following will only grow as time goes by. Better than any of the best picture nominees in 97 and it rewards repeated viewings. I've seen it three times now so I know. Anderson was compared to some of the great American directors (Altman, Scorcese, Tarantino) and he may have those influences but chances are, after a few more films, he'll be considered part of that short list himself.<br /><br />One last note: Julianne Moore's ""Amber Waves"" will resonate in the memory long after other 90's movie characters have faded. THE best performance of the year -in any of the four categories.",direction,positive,,
46,"This picture's following will only grow as time goes by. Better than any of the best picture nominees in 97 and it rewards repeated viewings. I've seen it three times now so I know. Anderson was compared to some of the great American directors (Altman, Scorcese, Tarantino) and he may have those influences but chances are, after a few more films, he'll be considered part of that short list himself.<br /><br />One last note: Julianne Moore's ""Amber Waves"" will resonate in the memory long after other 90's movie characters have faded. THE best performance of the year -in any of the four categories.",writing,not_mentioned,,
47,"Prince of Central Park (2000) is so utterly bad. It was a pure waste of my time and I can't believe I actually watched the whole thing. Please do not watch this movie, if it's the last thing you do!",acting_performances,not_mentioned,,
47,"Prince of Central Park (2000) is so utterly bad. It was a pure waste of my time and I can't believe I actually watched the whole thing. Please do not watch this movie, if it's the last thing you do!",story_plot,negative,,
47,"Prince of Central Park (2000) is so utterly bad. It was a pure waste of my time and I can't believe I actually watched the whole thing. Please do not watch this movie, if it's the last thing you do!",pacing,not_mentioned,,
47,"Prince of Central Park (2000) is so utterly bad. It was a pure waste of my time and I can't believe I actually watched the whole thing. Please do not watch this movie, if it's the last thing you do!",visuals,not_mentioned,,
47,"Prince of Central Park (2000) is so utterly bad. It was a pure waste of my time and I can't believe I actually watched the whole thing. Please do not watch this movie, if it's the last thing you do!",direction,negative,,
47,"Prince of Central Park (2000) is so utterly bad. It was a pure waste of my time and I can't believe I actually watched the whole thing. Please do not watch this movie, if it's the last thing you do!",writing,not_mentioned,,
48,"Let me start off by saying that after watching this episode for the first time on DVD at 10 o'clock P.M. one night, I could not fall asleep until about 3:00 A.M.<br /><br />This brief review may contain spoilers.<br /><br />I'm a long-time fan of The Sopranos and I can safely say this is the best episode I've seen. I'm not saying everyone should feel this way, but I do. This episode is identical to the weekend I spent with my family, watching over my own father, comatose in the ICU before he passed.<br /><br />The episode begins with Tony in an alternate reality: he is a salesman who's identity has been mistaken for that of a man named Kevin Finnerty.<br /><br />By the time ten minutes had gone by, I knew either Tony was dreaming, or I was watching some other show. It wasn't like the normal Sopranos and I loved it.<br /><br />Option 1 is confirmed when Anthony (or ""Kevin"") looks into the sky at a ""helicopter spotlight"" and we see prodding through it, a doctor with a flashlight. We see this only for a moment and the sequence plays out until we go back to real life in a situation similar to the one I just stated.<br /><br />Tony has come out of the coma for only a moment. His boys take A.J. home and Carmella, overcome by stress, breaks down in the hallway: a signature moment in the episode.<br /><br />For the remainder of the episode, we cut in between the real world: the family dealing with the potential negative outcome of this coma, and Tony's alternate reality, which parallels what's going on both in his mind and in the real world around him.<br /><br />Then comes the stellar point in the episode: after A.J. finishes telling his mother he's flunked school, she walks in to see Meadow sitting at Anthony's side.<br /><br />She approaches Tony, and utters the best line of the episode: ""Anthony, can you hear us?"" In Tony's world, he enters a dark hotel room and turns on a light. He takes off his shoes and goes to the phone. He tries to dial, but he cannot--as if he were trying to say something back to Carmella, but couldn't physically bring himself to do so. Not yet.<br /><br />He sits down and looks out his window. A shimmering light that has reoccurred throughout the episode now seems to call to him from the other side of the city.<br /><br />""When It's Cold I'd Like To Die"" by Moby marries perfectly with these last images and helps in creating an emotional roller-coaster of an episode.<br /><br />10 out of 10.<br /><br />P.S.: Watch the next episode. You find out what the light is. It's wonderful.",acting_performances,positive,,
48,"Let me start off by saying that after watching this episode for the first time on DVD at 10 o'clock P.M. one night, I could not fall asleep until about 3:00 A.M.<br /><br />This brief review may contain spoilers.<br /><br />I'm a long-time fan of The Sopranos and I can safely say this is the best episode I've seen. I'm not saying everyone should feel this way, but I do. This episode is identical to the weekend I spent with my family, watching over my own father, comatose in the ICU before he passed.<br /><br />The episode begins with Tony in an alternate reality: he is a salesman who's identity has been mistaken for that of a man named Kevin Finnerty.<br /><br />By the time ten minutes had gone by, I knew either Tony was dreaming, or I was watching some other show. It wasn't like the normal Sopranos and I loved it.<br /><br />Option 1 is confirmed when Anthony (or ""Kevin"") looks into the sky at a ""helicopter spotlight"" and we see prodding through it, a doctor with a flashlight. We see this only for a moment and the sequence plays out until we go back to real life in a situation similar to the one I just stated.<br /><br />Tony has come out of the coma for only a moment. His boys take A.J. home and Carmella, overcome by stress, breaks down in the hallway: a signature moment in the episode.<br /><br />For the remainder of the episode, we cut in between the real world: the family dealing with the potential negative outcome of this coma, and Tony's alternate reality, which parallels what's going on both in his mind and in the real world around him.<br /><br />Then comes the stellar point in the episode: after A.J. finishes telling his mother he's flunked school, she walks in to see Meadow sitting at Anthony's side.<br /><br />She approaches Tony, and utters the best line of the episode: ""Anthony, can you hear us?"" In Tony's world, he enters a dark hotel room and turns on a light. He takes off his shoes and goes to the phone. He tries to dial, but he cannot--as if he were trying to say something back to Carmella, but couldn't physically bring himself to do so. Not yet.<br /><br />He sits down and looks out his window. A shimmering light that has reoccurred throughout the episode now seems to call to him from the other side of the city.<br /><br />""When It's Cold I'd Like To Die"" by Moby marries perfectly with these last images and helps in creating an emotional roller-coaster of an episode.<br /><br />10 out of 10.<br /><br />P.S.: Watch the next episode. You find out what the light is. It's wonderful.",story_plot,positive,,
